SECTOR,year,STATE_PROVINCE_CODE,qtr,TXN_MTH,FIPS,scaled_amt,mo
RESTAURANTS,2010,TN,4,2010-12-01,47019,3827927.30323989,12
RESTAURANTS,2010,TN,4,2010-12-01,47021,2355762.28924866,12
RESTAURANTS,2010,TN,4,2010-12-01,47023,1062031.14049644,12
RESTAURANTS,2010,TN,4,2010-12-01,47025,1124854.81000557,12
RESTAURANTS,2010,TN,4,2010-12-01,47027,388738.345292622,12
RESTAURANTS,2010,TN,4,2010-12-01,47029,2635512.33995195,12
RESTAURANTS,2010,TN,4,2010-12-01,47031,5711769.28282655,12
RESTAURANTS,2010,TN,4,2010-12-01,47033,561598.195704086,12
RESTAURANTS,2010,TN,4,2010-12-01,47035,4878068.00123148,12
RESTAURANTS,2010,TN,4,2010-12-01,47037,31528162.1137551,12
RESTAURANTS,2010,TN,4,2010-12-01,47039,691955.526079117,12
RESTAURANTS,2010,TN,4,2010-12-01,47041,895124.466475575,12
RESTAURANTS,2010,TN,4,2010-12-01,47043,5163010.38787687,12
RESTAURANTS,2010,TN,4,2010-12-01,47045,2852744.14977631,12
RESTAURANTS,2010,TN,4,2010-12-01,47047,1713010.27694689,12
RESTAURANTS,2010,TN,4,2010-12-01,47049,1248208.26608917,12
RESTAURANTS,2010,TN,4,2010-12-01,47051,3175574.1545859,12
RESTAURANTS,2010,TN,4,2010-12-01,47053,3628435.61573143,12
RESTAURANTS,2010,TN,4,2010-12-01,47055,2495262.30494208,12
RESTAURANTS,2010,TN,4,2010-12-01,47057,765000.367573809,12
RESTAURANTS,2010,TN,4,2010-12-01,47059,6111258.65437454,12
RESTAURANTS,2010,TN,4,2010-12-01,47061,130165.203633179,12
RESTAURANTS,2010,TN,4,2010-12-01,47063,7374718.04810498,12
RESTAURANTS,2010,TN,4,2010-12-01,47065,49352941.2528707,12
RESTAURANTS,2010,TN,4,2010-12-01,47067,197761.287391148,12
RESTAURANTS,2010,TN,4,2010-12-01,47069,1302603.15261826,12
RESTAURANTS,2010,TN,4,2010-12-01,47071,2104372.50180465,12
RESTAURANTS,2010,TN,4,2010-12-01,47073,3206218.27064607,12
RESTAURANTS,2010,TN,4,2010-12-01,47075,1573219.70850318,12
RESTAURANTS,2010,TN,4,2010-12-01,47077,1855968.57833958,12
RESTAURANTS,2010,TN,4,2010-12-01,47079,2535671.27400577,12
RESTAURANTS,2010,TN,4,2010-12-01,47081,700597.589855204,12
RESTAURANTS,2010,TN,4,2010-12-01,47083,807963.207750754,12
RESTAURANTS,2010,TN,4,2010-12-01,47085,1956252.19192295,12
RESTAURANTS,2010,TN,4,2010-12-01,47087,415656.389687189,12
RESTAURANTS,2010,TN,4,2010-12-01,47089,3635093.81555291,12
RESTAURANTS,2010,TN,4,2010-12-01,47091,930656.417961311,12
RESTAURANTS,2010,TN,4,2010-12-01,47093,57032496.0337702,12
RESTAURANTS,2010,TN,4,2010-12-01,47095,374676.762759236,12
RESTAURANTS,2010,TN,4,2010-12-01,47097,1100494.98529628,12
RESTAURANTS,2010,TN,4,2010-12-01,47099,3358383.94776158,12
RESTAURANTS,2010,TN,4,2010-12-01,47101,1099722.30955107,12
RESTAURANTS,2010,TN,4,2010-12-01,47103,3403433.51728325,12
RESTAURANTS,2010,TN,4,2010-12-01,47105,4718027.55120559,12
RESTAURANTS,2010,TN,4,2010-12-01,47107,4662962.93130227,12
RESTAURANTS,2010,TN,4,2010-12-01,47109,2000465.82883776,12
RESTAURANTS,2010,TN,4,2010-12-01,47111,1625679.94123513,12
RESTAURANTS,2010,TN,4,2010-12-01,47113,11892378.760143,12
RESTAURANTS,2010,TN,4,2010-12-01,47115,2187714.31683948,12
RESTAURANTS,2010,TN,4,2010-12-01,47117,2095911.24968529,12
RESTAURANTS,2010,TN,4,2010-12-01,47119,7352647.38098708,12
RESTAURANTS,2010,TN,4,2010-12-01,47121,358936.995410082,12
RESTAURANTS,2010,TN,4,2010-12-01,47123,4038979.34018016,12
RESTAURANTS,2010,TN,4,2010-12-01,47125,20940308.1730194,12
RESTAURANTS,2010,TN,4,2010-12-01,47127,128936.048239045,12
RESTAURANTS,2010,TN,4,2010-12-01,47129,429899.5069644,12
RESTAURANTS,2010,TN,4,2010-12-01,47131,2739426.07874431,12
RESTAURANTS,2010,TN,4,2010-12-01,47133,1459887.17416515,12
RESTAURANTS,2010,TN,4,2010-12-01,47135,481137.680149296,12
RESTAURANTS,2010,TN,4,2010-12-01,47137,535517.453380083,12
RESTAURANTS,2010,TN,4,2010-12-01,47139,422356.568842001,12
RESTAURANTS,2010,TN,4,2010-12-01,47141,7190305.70936234,12
RESTAURANTS,2010,TN,4,2010-12-01,47143,2699691.57969928,12
RESTAURANTS,2010,TN,4,2010-12-01,47145,3597719.8421087,12
RESTAURANTS,2010,TN,4,2010-12-01,47147,3627066.65518775,12
RESTAURANTS,2010,TN,4,2010-12-01,47149,28050341.3292067,12
RESTAURANTS,2010,TN,4,2010-12-01,47151,1305230.31474121,12
RESTAURANTS,2010,TN,4,2010-12-01,47153,827696.527756629,12
RESTAURANTS,2010,TN,4,2010-12-01,47155,18826011.7648961,12
RESTAURANTS,2010,TN,4,2010-12-01,47157,97916843.3733739,12
RESTAURANTS,2010,TN,4,2010-12-01,47159,1556259.52346184,12
RESTAURANTS,2010,TN,4,2010-12-01,47161,526889.982149619,12
RESTAURANTS,2010,TN,4,2010-12-01,47163,27714022.8499257,12
RESTAURANTS,2010,TN,4,2010-12-01,47165,12925393.3517607,12
RESTAURANTS,2010,TN,4,2010-12-01,47167,3627224.90843103,12
RESTAURANTS,2010,TN,4,2010-12-01,47169,331923.781143488,12
RESTAURANTS,2010,TN,4,2010-12-01,47171,1576289.65871593,12
RESTAURANTS,2010,TN,4,2010-12-01,47173,608783.475263887,12
RESTAURANTS,2010,TN,4,2010-12-01,47177,2856018.80955292,12
RESTAURANTS,2010,TN,4,2010-12-01,47179,15314479.5011831,12
RESTAURANTS,2010,TN,4,2010-12-01,47181,615065.160437937,12
RESTAURANTS,2010,TN,4,2010-12-01,47183,2951184.19500836,12
RESTAURANTS,2010,TN,4,2010-12-01,47185,2070680.54176946,12
RESTAURANTS,2010,TN,4,2010-12-01,47187,33439586.0536766,12
RESTAURANTS,2010,TN,4,2010-12-01,47189,13084852.5827057,12
RESTAURANTS,2010,TX,1,2010-01-01,48001,3819958.12696174,1
RESTAURANTS,2010,TX,1,2010-01-01,48003,1605160.72022684,1
RESTAURANTS,2010,TX,1,2010-01-01,48005,9436010.96786851,1
RESTAURANTS,2010,TX,1,2010-01-01,48007,3279304.80705949,1
RESTAURANTS,2010,TX,1,2010-01-01,48009,360296.799195381,1
RESTAURANTS,2010,TX,1,2010-01-01,48011,168253.33852736,1
RESTAURANTS,2010,TX,1,2010-01-01,48013,3191521.76000759,1
RESTAURANTS,2010,TX,1,2010-01-01,48015,2707422.09221994,1
RESTAURANTS,2010,TX,1,2010-01-01,48017,533988.356531326,1
RESTAURANTS,2010,TX,1,2010-01-01,48019,1849460.33898837,1
RESTAURANTS,2010,TX,1,2010-01-01,48021,6272037.588019,1
RESTAURANTS,2010,TX,1,2010-01-01,48023,546452.922190867,1
RESTAURANTS,2010,TX,1,2010-01-01,48025,2684837.55717796,1
RESTAURANTS,2010,TX,1,2010-01-01,48027,36367918.0642106,1
RESTAURANTS,2010,TX,1,2010-01-01,48029,205736428.789712,1
RESTAURANTS,2010,TX,1,2010-01-01,48031,1418538.92476877,1
RESTAURANTS,2010,TX,1,2010-01-01,48035,934251.120478961,1
RESTAURANTS,2010,TX,1,2010-01-01,48037,13239372.0991286,1
RESTAURANTS,2010,TX,1,2010-01-01,48039,31608651.3459208,1
RESTAURANTS,2010,TX,1,2010-01-01,48041,25588023.4291707,1
RESTAURANTS,2010,TX,1,2010-01-01,48043,1346286.598993,1
RESTAURANTS,2010,TX,1,2010-01-01,48047,941842.724259022,1
RESTAURANTS,2010,TX,1,2010-01-01,48049,4563000.86825859,1
RESTAURANTS,2010,TX,1,2010-01-01,48051,2016401.08746296,1
RESTAURANTS,2010,TX,1,2010-01-01,48053,5565320.64150879,1
RESTAURANTS,2010,TX,1,2010-01-01,48055,2892475.7161395,1
RESTAURANTS,2010,TX,1,2010-01-01,48057,2610966.22557388,1
RESTAURANTS,2010,TX,1,2010-01-01,48059,1025078.5653918,1
RESTAURANTS,2010,TX,1,2010-01-01,48061,41144277.8312864,1
RESTAURANTS,2010,TX,1,2010-01-01,48063,818862.282050132,1
RESTAURANTS,2010,TX,1,2010-01-01,48065,437617.228201415,1
RESTAURANTS,2010,TX,1,2010-01-01,48067,2461938.9307189,1
RESTAURANTS,2010,TX,1,2010-01-01,48069,721339.51852094,1
RESTAURANTS,2010,TX,1,2010-01-01,48071,2559653.78022774,1
RESTAURANTS,2010,TX,1,2010-01-01,48073,3820915.40536157,1
RESTAURANTS,2010,TX,1,2010-01-01,48075,1216153.59438652,1
RESTAURANTS,2010,TX,1,2010-01-01,48077,355766.287159025,1
RESTAURANTS,2010,TX,1,2010-01-01,48079,74858.6056139369,1
RESTAURANTS,2010,TX,1,2010-01-01,48081,391217.544612923,1
RESTAURANTS,2010,TX,1,2010-01-01,48083,960613.974498429,1
RESTAURANTS,2010,TX,1,2010-01-01,48085,142242785.817793,1
RESTAURANTS,2010,TX,1,2010-01-01,48087,302786.666642591,1
RESTAURANTS,2010,TX,1,2010-01-01,48089,2097499.80146626,1
RESTAURANTS,2010,TX,1,2010-01-01,48091,17198050.5986925,1
RESTAURANTS,2010,TX,1,2010-01-01,48093,1364045.76749182,1
RESTAURANTS,2010,TX,1,2010-01-01,48095,209571.083611381,1
RESTAURANTS,2010,TX,1,2010-01-01,48097,5005288.99191371,1
RESTAURANTS,2010,TX,1,2010-01-01,48099,5560290.59217358,1
RESTAURANTS,2010,TX,1,2010-01-01,48101,259456.250099834,1
RESTAURANTS,2010,TX,1,2010-01-01,48103,514454.758965137,1
RESTAURANTS,2010,TX,1,2010-01-01,48105,843833.361883267,1
RESTAURANTS,2010,TX,1,2010-01-01,48107,59067.2685125075,1
RESTAURANTS,2010,TX,1,2010-01-01,48109,374591.555799655,1
RESTAURANTS,2010,TX,1,2010-01-01,48111,1109689.97635146,1
RESTAURANTS,2010,TX,1,2010-01-01,48113,326407277.913803,1
RESTAURANTS,2010,TX,1,2010-01-01,48115,1459062.47828028,1
RESTAURANTS,2010,TX,1,2010-01-01,48117,2150771.42149806,1
RESTAURANTS,2010,TX,1,2010-01-01,48119,166503.399762011,1
RESTAURANTS,2010,TX,1,2010-01-01,48121,94641752.3004805,1
RESTAURANTS,2010,TX,1,2010-01-01,48123,3219983.94433893,1
RESTAURANTS,2010,TX,1,2010-01-01,48125,381509.621854948,1
RESTAURANTS,2010,TX,1,2010-01-01,48127,975223.038512203,1
RESTAURANTS,2010,TX,1,2010-01-01,48129,614162.886718285,1
RESTAURANTS,2010,TX,1,2010-01-01,48131,1071671.28038194,1
RESTAURANTS,2010,TX,1,2010-01-01,48133,2434294.01185918,1
RESTAURANTS,2010,TX,1,2010-01-01,48135,11333122.5378672,1
RESTAURANTS,2010,TX,1,2010-01-01,48137,225101.932114601,1
RESTAURANTS,2010,TX,1,2010-01-01,48139,13179423.6161742,1
RESTAURANTS,2010,TX,1,2010-01-01,48141,95593137.8862506,1
RESTAURANTS,2010,TX,1,2010-01-01,48143,5478220.6214303,1
RESTAURANTS,2010,TX,1,2010-01-01,48145,898516.737160023,1
RESTAURANTS,2010,TX,1,2010-01-01,48147,2597563.19835358,1
RESTAURANTS,2010,TX,1,2010-01-01,48149,3112196.96633053,1
RESTAURANTS,2010,TX,1,2010-01-01,48151,199300.187783359,1
RESTAURANTS,2010,TX,1,2010-01-01,48153,962083.777423225,1
RESTAURANTS,2010,TX,1,2010-01-01,48155,253780.381262113,1
RESTAURANTS,2010,TX,1,2010-01-01,48157,67682904.6487826,1
RESTAURANTS,2010,TX,1,2010-01-01,48159,363007.03902043,1
RESTAURANTS,2010,TX,1,2010-01-01,48161,1813910.36603153,1
RESTAURANTS,2010,TX,1,2010-01-01,48163,1686893.8784176,1
RESTAURANTS,2010,TX,1,2010-01-01,48165,1604863.55650506,1
RESTAURANTS,2010,TX,1,2010-01-01,48167,34118152.1708788,1
RESTAURANTS,2010,TX,1,2010-01-01,48169,721307.263101125,1
RESTAURANTS,2010,TX,1,2010-01-01,48171,4022107.02483096,1
RESTAURANTS,2010,TX,1,2010-01-01,48175,592969.882328854,1
RESTAURANTS,2010,TX,1,2010-01-01,48177,1871345.8703072,1
RESTAURANTS,2010,TX,1,2010-01-01,48179,2523087.42772545,1
RESTAURANTS,2010,TX,1,2010-01-01,48181,14629845.4103362,1
RESTAURANTS,2010,TX,1,2010-01-01,48183,20745567.4221728,1
RESTAURANTS,2010,TX,1,2010-01-01,48185,1745259.34614231,1
RESTAURANTS,2010,TX,1,2010-01-01,48187,11916644.5172646,1
RESTAURANTS,2010,TX,1,2010-01-01,48189,3080602.12231043,1
RESTAURANTS,2010,TX,1,2010-01-01,48191,410216.097887218,1
RESTAURANTS,2010,TX,1,2010-01-01,48193,950855.135255351,1
RESTAURANTS,2010,TX,1,2010-01-01,48195,952649.312283516,1
RESTAURANTS,2010,TX,1,2010-01-01,48197,496698.538344503,1
RESTAURANTS,2010,TX,1,2010-01-01,48199,5255719.4113846,1
RESTAURANTS,2010,TX,1,2010-01-01,48201,488101027.344845,1
RESTAURANTS,2010,TX,1,2010-01-01,48203,4759581.50465738,1
RESTAURANTS,2010,TX,1,2010-01-01,48207,531097.550219724,1
RESTAURANTS,2010,TX,1,2010-01-01,48209,19146418.5441493,1
RESTAURANTS,2010,TX,1,2010-01-01,48211,658893.652477629,1
RESTAURANTS,2010,TX,1,2010-01-01,48213,8760650.87797515,1
RESTAURANTS,2010,TX,1,2010-01-01,48215,71933975.7455375,1
RESTAURANTS,2010,TX,1,2010-01-01,48217,3604206.63441789,1
RESTAURANTS,2010,TX,1,2010-01-01,48219,2112878.87456081,1
RESTAURANTS,2010,TX,1,2010-01-01,48221,6770776.08823224,1
RESTAURANTS,2010,TX,1,2010-01-01,48223,3161587.85276496,1
RESTAURANTS,2010,TX,1,2010-01-01,48225,2029020.16086489,1
RESTAURANTS,2010,TX,1,2010-01-01,48227,3380148.84672193,1
RESTAURANTS,2010,TX,1,2010-01-01,48229,254931.842433557,1
RESTAURANTS,2010,TX,1,2010-01-01,48231,7026855.58588862,1
RESTAURANTS,2010,TX,1,2010-01-01,48233,2442800.59902293,1
RESTAURANTS,2010,TX,1,2010-01-01,48235,23002.2269601123,1
RESTAURANTS,2010,TX,1,2010-01-01,48237,1084428.46844573,1
RESTAURANTS,2010,TX,1,2010-01-01,48239,1077841.11247276,1
RESTAURANTS,2010,TX,1,2010-01-01,48241,2779003.75469016,1
RESTAURANTS,2010,TX,1,2010-01-01,48243,180172.688335272,1
RESTAURANTS,2010,TX,1,2010-01-01,48245,31371344.4346588,1
RESTAURANTS,2010,TX,1,2010-01-01,48247,565391.274008348,1
RESTAURANTS,2010,TX,1,2010-01-01,48249,3416406.00053954,1
RESTAURANTS,2010,TX,1,2010-01-01,48251,17666075.0844123,1
RESTAURANTS,2010,TX,1,2010-01-01,48253,1507403.56976389,1
RESTAURANTS,2010,TX,1,2010-01-01,48255,1641664.58306492,1
RESTAURANTS,2010,TX,1,2010-01-01,48257,9627044.48407477,1
RESTAURANTS,2010,TX,1,2010-01-01,48259,4438834.22405052,1
RESTAURANTS,2010,TX,1,2010-01-01,48263,21077.6312778191,1
RESTAURANTS,2010,TX,1,2010-01-01,48265,5126405.07036689,1
RESTAURANTS,2010,TX,1,2010-01-01,48267,524630.121934129,1
RESTAURANTS,2010,TX,1,2010-01-01,48271,285919.181544379,1
RESTAURANTS,2010,TX,1,2010-01-01,48273,4537087.40292769,1
RESTAURANTS,2010,TX,1,2010-01-01,48275,301134.124312632,1
RESTAURANTS,2010,TX,1,2010-01-01,48277,6066230.9380872,1
RESTAURANTS,2010,TX,1,2010-01-01,48279,1155143.51325048,1
RESTAURANTS,2010,TX,1,2010-01-01,48281,2302644.21859688,1
RESTAURANTS,2010,TX,1,2010-01-01,48283,883035.678581845,1
RESTAURANTS,2010,TX,1,2010-01-01,48285,1052208.01847901,1
RESTAURANTS,2010,TX,1,2010-01-01,48287,1932588.41065299,1
RESTAURANTS,2010,TX,1,2010-01-01,48289,1926972.04651564,1
RESTAURANTS,2010,TX,1,2010-01-01,48291,6416839.35155197,1
RESTAURANTS,2010,TX,1,2010-01-01,48293,2176558.98177243,1
RESTAURANTS,2010,TX,1,2010-01-01,48295,126401.788044352,1
RESTAURANTS,2010,TX,1,2010-01-01,48297,1359317.26019469,1
RESTAURANTS,2010,TX,1,2010-01-01,48299,2546142.48854021,1
RESTAURANTS,2010,TX,1,2010-01-01,48303,39279960.6307139,1
RESTAURANTS,2010,TX,1,2010-01-01,48307,1150812.01771033,1
RESTAURANTS,2010,TX,1,2010-01-01,48309,28259998.0907156,1
RESTAURANTS,2010,TX,1,2010-01-01,48313,2494541.68348575,1
RESTAURANTS,2010,TX,1,2010-01-01,48315,1258758.93635103,1
RESTAURANTS,2010,TX,1,2010-01-01,48319,806523.366447497,1
RESTAURANTS,2010,TX,1,2010-01-01,48321,3831363.5104001,1
RESTAURANTS,2010,TX,1,2010-01-01,48323,4378136.80389774,1
RESTAURANTS,2010,TX,1,2010-01-01,48325,7440130.3069858,1
RESTAURANTS,2010,TX,1,2010-01-01,48329,19717087.8807549,1
RESTAURANTS,2010,TX,1,2010-01-01,48331,2012150.46204521,1
RESTAURANTS,2010,TX,1,2010-01-01,48333,671888.486700608,1
RESTAURANTS,2010,TX,1,2010-01-01,48335,914340.065256303,1
RESTAURANTS,2010,TX,1,2010-01-01,48337,2080569.70272034,1
RESTAURANTS,2010,TX,1,2010-01-01,48339,46964284.3511597,1
RESTAURANTS,2010,TX,1,2010-01-01,48341,2565755.76848926,1
RESTAURANTS,2010,TX,1,2010-01-01,48343,1247635.41435743,1
RESTAURANTS,2010,TX,1,2010-01-01,48345,195588.595752657,1
RESTAURANTS,2010,TX,1,2010-01-01,48347,4342292.92299264,1
RESTAURANTS,2010,TX,1,2010-01-01,48349,4056240.97713256,1
RESTAURANTS,2010,TX,1,2010-01-01,48351,89972.3947156066,1
RESTAURANTS,2010,TX,1,2010-01-01,48353,2235889.12511049,1
RESTAURANTS,2010,TX,1,2010-01-01,48355,42477199.5766574,1
RESTAURANTS,2010,TX,1,2010-01-01,48357,1137245.7162144,1
RESTAURANTS,2010,TX,1,2010-01-01,48361,8742832.22394145,1
RESTAURANTS,2010,TX,1,2010-01-01,48363,3499520.73130346,1
RESTAURANTS,2010,TX,1,2010-01-01,48365,1084222.47359148,1
RESTAURANTS,2010,TX,1,2010-01-01,48367,11687054.9901392,1
RESTAURANTS,2010,TX,1,2010-01-01,48369,261591.125805313,1
RESTAURANTS,2010,TX,1,2010-01-01,48371,2053843.32464691,1
RESTAURANTS,2010,TX,1,2010-01-01,48373,3153742.02094915,1
RESTAURANTS,2010,TX,1,2010-01-01,48375,20063428.5365958,1
RESTAURANTS,2010,TX,1,2010-01-01,48377,1146673.82928405,1
RESTAURANTS,2010,TX,1,2010-01-01,48379,1084988.59687462,1
RESTAURANTS,2010,TX,1,2010-01-01,48381,10167120.0948444,1
RESTAURANTS,2010,TX,1,2010-01-01,48383,262061.526593806,1
RESTAURANTS,2010,TX,1,2010-01-01,48385,285322.071013113,1
RESTAURANTS,2010,TX,1,2010-01-01,48387,690661.973255965,1
RESTAURANTS,2010,TX,1,2010-01-01,48389,1106888.8358255,1
RESTAURANTS,2010,TX,1,2010-01-01,48391,1356177.19457472,1
RESTAURANTS,2010,TX,1,2010-01-01,48393,89128.4624868088,1
RESTAURANTS,2010,TX,1,2010-01-01,48395,1483261.87058619,1
RESTAURANTS,2010,TX,1,2010-01-01,48397,11129640.958811,1
RESTAURANTS,2010,TX,1,2010-01-01,48399,1002147.38703648,1
RESTAURANTS,2010,TX,1,2010-01-01,48401,4457400.87494182,1
RESTAURANTS,2010,TX,1,2010-01-01,48403,747501.4432077,1
RESTAURANTS,2010,TX,1,2010-01-01,48405,254615.165876046,1
RESTAURANTS,2010,TX,1,2010-01-01,48407,691037.147505578,1
RESTAURANTS,2010,TX,1,2010-01-01,48409,6841612.78091134,1
RESTAURANTS,2010,TX,1,2010-01-01,48411,833340.58457779,1
RESTAURANTS,2010,TX,1,2010-01-01,48413,67580.9374879518,1
RESTAURANTS,2010,TX,1,2010-01-01,48415,2455749.11792,1
RESTAURANTS,2010,TX,1,2010-01-01,48417,551282.076109399,1
RESTAURANTS,2010,TX,1,2010-01-01,48419,2242164.73735711,1
RESTAURANTS,2010,TX,1,2010-01-01,48421,196101.064582212,1
RESTAURANTS,2010,TX,1,2010-01-01,48423,26983440.6850486,1
RESTAURANTS,2010,TX,1,2010-01-01,48425,1001088.3293929,1
RESTAURANTS,2010,TX,1,2010-01-01,48427,3906261.83627054,1
RESTAURANTS,2010,TX,1,2010-01-01,48429,736325.108705694,1
RESTAURANTS,2010,TX,1,2010-01-01,48431,272906.203271848,1
RESTAURANTS,2010,TX,1,2010-01-01,48433,250251.534364075,1
RESTAURANTS,2010,TX,1,2010-01-01,48435,721331.678473039,1
RESTAURANTS,2010,TX,1,2010-01-01,48437,498385.260285871,1
RESTAURANTS,2010,TX,1,2010-01-01,48439,227298898.635683,1
RESTAURANTS,2010,TX,1,2010-01-01,48441,18660598.893806,1
RESTAURANTS,2010,TX,1,2010-01-01,48443,200324.410130028,1
RESTAURANTS,2010,TX,1,2010-01-01,48445,1180213.39100286,1
RESTAURANTS,2010,TX,1,2010-01-01,48447,677033.87339593,1
RESTAURANTS,2010,TX,1,2010-01-01,48449,3759341.83372797,1
RESTAURANTS,2010,TX,1,2010-01-01,48451,14878026.0460631,1
RESTAURANTS,2010,TX,1,2010-01-01,48453,153297379.881602,1
RESTAURANTS,2010,TX,1,2010-01-01,48455,784412.486374983,1
RESTAURANTS,2010,TX,1,2010-01-01,48457,880346.099143811,1
RESTAURANTS,2010,TX,1,2010-01-01,48459,1897991.13970159,1
RESTAURANTS,2010,TX,1,2010-01-01,48461,623151.75114162,1
RESTAURANTS,2010,TX,1,2010-01-01,48463,3059567.98770149,1
RESTAURANTS,2010,TX,1,2010-01-01,48465,4239833.08255141,1
RESTAURANTS,2010,TX,1,2010-01-01,48467,4577993.34148045,1
RESTAURANTS,2010,TX,1,2010-01-01,48469,11601704.5321718,1
RESTAURANTS,2010,TX,1,2010-01-01,48471,6154379.68258268,1
RESTAURANTS,2010,TX,1,2010-01-01,48473,2684134.02889936,1
RESTAURANTS,2010,TX,1,2010-01-01,48475,1553604.51355768,1
RESTAURANTS,2010,TX,1,2010-01-01,48477,3990448.32734984,1
RESTAURANTS,2010,TX,1,2010-01-01,48479,22051943.3383536,1
RESTAURANTS,2010,TX,1,2010-01-01,48481,4287620.60726604,1
RESTAURANTS,2010,TX,1,2010-01-01,48483,1334676.58665201,1
RESTAURANTS,2010,TX,1,2010-01-01,48485,15852828.9471109,1
RESTAURANTS,2010,TX,1,2010-01-01,48487,1939142.27714072,1
RESTAURANTS,2010,TX,1,2010-01-01,48489,1395194.61835925,1
RESTAURANTS,2010,TX,1,2010-01-01,48491,52165746.196731,1
RESTAURANTS,2010,TX,1,2010-01-01,48493,2887238.95725208,1
RESTAURANTS,2010,TX,1,2010-01-01,48495,562553.096615345,1
RESTAURANTS,2010,TX,1,2010-01-01,48497,5993468.94360196,1
RESTAURANTS,2010,TX,1,2010-01-01,48499,4714415.23583563,1
RESTAURANTS,2010,TX,1,2010-01-01,48501,1478388.078628,1
RESTAURANTS,2010,TX,1,2010-01-01,48503,2480151.90286527,1
RESTAURANTS,2010,TX,1,2010-01-01,48505,885069.635491783,1
RESTAURANTS,2010,TX,1,2010-01-01,48507,832232.08858218,1
RESTAURANTS,2010,TX,1,2010-02-01,48001,4134008.36355988,2
RESTAURANTS,2010,TX,1,2010-02-01,48003,1744216.52879986,2
RESTAURANTS,2010,TX,1,2010-02-01,48005,10396039.1336533,2
RESTAURANTS,2010,TX,1,2010-02-01,48007,3862208.10013598,2
RESTAURANTS,2010,TX,1,2010-02-01,48009,371151.80295055,2
RESTAURANTS,2010,TX,1,2010-02-01,48011,172556.199914003,2
RESTAURANTS,2010,TX,1,2010-02-01,48013,3268564.37149326,2
RESTAURANTS,2010,TX,1,2010-02-01,48015,2825848.81632465,2
RESTAURANTS,2010,TX,1,2010-02-01,48017,574622.523475895,2
RESTAURANTS,2010,TX,1,2010-02-01,48019,1884780.68010227,2
RESTAURANTS,2010,TX,1,2010-02-01,48021,6551213.07643829,2
RESTAURANTS,2010,TX,1,2010-02-01,48023,530167.132155781,2
RESTAURANTS,2010,TX,1,2010-02-01,48025,2925636.76567879,2
RESTAURANTS,2010,TX,1,2010-02-01,48027,39468724.7635454,2
RESTAURANTS,2010,TX,1,2010-02-01,48029,212281503.786658,2
RESTAURANTS,2010,TX,1,2010-02-01,48031,1507030.26418878,2
RESTAURANTS,2010,TX,1,2010-02-01,48035,1013203.22075359,2
RESTAURANTS,2010,TX,1,2010-02-01,48037,13876532.1200469,2
RESTAURANTS,2010,TX,1,2010-02-01,48039,32470131.0724735,2
RESTAURANTS,2010,TX,1,2010-02-01,48041,28961276.1839054,2
RESTAURANTS,2010,TX,1,2010-02-01,48043,1612684.87663578,2
RESTAURANTS,2010,TX,1,2010-02-01,48047,971868.246411758,2
RESTAURANTS,2010,TX,1,2010-02-01,48049,5012355.3039196,2
RESTAURANTS,2010,TX,1,2010-02-01,48051,2113733.9879645,2
RESTAURANTS,2010,TX,1,2010-02-01,48053,6079812.01388791,2
RESTAURANTS,2010,TX,1,2010-02-01,48055,3133061.30083014,2
RESTAURANTS,2010,TX,1,2010-02-01,48057,2636054.37673104,2
RESTAURANTS,2010,TX,1,2010-02-01,48059,1033507.31956638,2
RESTAURANTS,2010,TX,1,2010-02-01,48061,46311007.0838111,2
RESTAURANTS,2010,TX,1,2010-02-01,48063,944470.6920391,2
RESTAURANTS,2010,TX,1,2010-02-01,48065,496991.545340664,2
RESTAURANTS,2010,TX,1,2010-02-01,48067,2599353.13727653,2
RESTAURANTS,2010,TX,1,2010-02-01,48069,719844.455208853,2
RESTAURANTS,2010,TX,1,2010-02-01,48071,2691776.87972096,2
RESTAURANTS,2010,TX,1,2010-02-01,48073,4126392.02657088,2
RESTAURANTS,2010,TX,1,2010-02-01,48075,1327110.81573638,2
RESTAURANTS,2010,TX,1,2010-02-01,48077,375020.959205071,2
RESTAURANTS,2010,TX,1,2010-02-01,48079,102286.01096896,2
RESTAURANTS,2010,TX,1,2010-02-01,48081,204346.966432012,2
RESTAURANTS,2010,TX,1,2010-02-01,48083,1028325.14490059,2
RESTAURANTS,2010,TX,1,2010-02-01,48085,139989202.903772,2
RESTAURANTS,2010,TX,1,2010-02-01,48087,317426.419636672,2
RESTAURANTS,2010,TX,1,2010-02-01,48089,2256060.45157835,2
RESTAURANTS,2010,TX,1,2010-02-01,48091,17887385.2784216,2
RESTAURANTS,2010,TX,1,2010-02-01,48093,1388379.319353,2
RESTAURANTS,2010,TX,1,2010-02-01,48095,213206.426854805,2
RESTAURANTS,2010,TX,1,2010-02-01,48097,5104049.61911084,2
RESTAURANTS,2010,TX,1,2010-02-01,48099,6245215.16493558,2
RESTAURANTS,2010,TX,1,2010-02-01,48101,197646.341035511,2
RESTAURANTS,2010,TX,1,2010-02-01,48103,571906.842210668,2
RESTAURANTS,2010,TX,1,2010-02-01,48105,876506.681268867,2
RESTAURANTS,2010,TX,1,2010-02-01,48107,82196.8982116921,2
RESTAURANTS,2010,TX,1,2010-02-01,48109,404273.157791299,2
